Tmc,TmcType,RoadNumber,RoadName,IsPrimary,FirstName,TmcLinear,Country,State,County,Zip,Direction,StartLat,StartLong,EndLat,EndLong,Miles,FRC,Border_Set,F_System,Urban_Code,FacilType,StrucType,ThruLanes,Route_Numb,Route_Sign,Route_Qual,AltRteName,AADT,AADT_Singl,AADT_Combi,NHS,NHS_Pct,Strhnt_Typ,Strhnt_Pct,Truck,geometry,Jan._lottr,Feb._lottr,Mar._lottr,Q1_lottr,Jan._tttr,Feb._tttr,Mar._tttr,Q1_tttr,Jan._ed,Feb._ed,Mar._ed,start,end,met_region,elevation,color_lottr,MidLat,MidLong,path
121+04206,P1,I-40,I-40,1,US-31A/US-41A/4th Ave/Exit 210,79,UNITED STATES,TENNESSEE,DAVIDSON,37203,E,36.149,-86.77432,36.14963,-86.77278,0.096303616714654,2,N,1,61273,2,,6.0,40.0,2.0,1.0,40,130410,7824,2608,1,100,1,100,1,"LINESTRING (-86.77432 36.149, -86.77404 36.14911, -86.77377 36.14922, -86.77336 36.14939, -86.77311 36.14949, -86.77278 36.14963)",1.5714285714285714,1.5,1.875,1.75,2.142857142857143,2.125,3.899999999999992,2.424999999999997,207.0,372.09,1156.35,"-86.77432,36.149","-86.77278,36.14963",3,1.88,"(239.70382500000002, 248.66529, 33.48813)",36.149315,-86.77355,"((-86.77432, 36.149), (-86.77404, 36.14911), (-86.77377, 36.14922), (-86.77336, 36.14939), (-86.77311, 36.14949), (-86.77278, 36.14963))"
121-04327,P1,US-31E,ELLINGTON PKWY,1,Hart Ln,95,UNITED STATES,TENNESSEE,DAVIDSON,37216,S,36.2276,-86.74697,36.22204,-86.74672,0.392377032884752,3,N,2,61273,2,,4.0,31.0,3.0,1.0,31E,47520,950,950,1,100,0,0,0,"LINESTRING (-86.74697 36.2276, -86.74657000000001 36.22672, -86.74639999999999 36.22627, -86.74634 36.22601, -86.74630999999999 36.22587, -86.74628 36.22574, -86.74624 36.22543, -86.74621999999999 36.22523, -86.74621999999999 36.22521, -86.74621 36.22499, -86.74623 36.22463, -86.74626000000001 36.22435, -86.74635000000001 36.22391, -86.74648000000001 36.22325, -86.74654 36.22296, -86.74655 36.2229, -86.74672 36.22204)",1.1173913043478267,1.1304347826086956,1.0869565217391304,1.1304347826086956,1.2916666666666667,1.8846153846153848,1.2579999999999996,1.3059999999999992,2.41,7.66,25.11,"-86.74697,36.2276","-86.74672,36.22204",3,1.09,"(95.59873499999999, 0.572475, 166.22838000000002)",36.22482,-86.74684500000001,"((-86.74697, 36.2276), (-86.74657, 36.22672), (-86.7464, 36.22627), (-86.74634, 36.22601), (-86.74631, 36.22587), (-86.74628, 36.22574), (-86.74624, 36.22543), (-86.74622, 36.22523), (-86.74622, 36.22521), (-86.74621, 36.22499), (-86.74623, 36.22463), (-86.74626, 36.22435), (-86.74635, 36.22391), (-86.74648, 36.22325), (-86.74654, 36.22296), (-86.74655, 36.2229), (-86.74672, 36.22204))"
121N04223,P1,I-24,I-24,1,I-40/Exit 52,83,UNITED STATES,TENNESSEE,DAVIDSON,37210,E,36.14062,-86.732,36.13928,-86.72893,0.194831346562232,1,N,1,61273,2,,4.0,24.0,2.0,1.0,24,173760,19113,6950,1,100,1,100,1,"LINESTRING (-86.732 36.14062, -86.73134 36.14034, -86.73035 36.13993, -86.72986 36.13973, -86.72938000000001 36.13952, -86.72913 36.13939, -86.72893000000001 36.13928)",2.571428571428572,3.0,2.647058823529412,2.8,5.435714285714283,5.266666666666667,4.94705882352941,5.333333333333333,3051.83,4508.78,6731.75,"-86.732,36.14062","-86.72893,36.13928",3,2.65,"(239.70382500000002, 248.66529, 33.48813)",36.13995,-86.73046500000001,"((-86.732, 36.14062), (-86.73134, 36.14034), (-86.73035, 36.13993), (-86.72986, 36.13973), (-86.72938, 36.13952), (-86.72913, 36.13939), (-86.72893, 36.13928))"
121P04183,P1,I-40,I-40,1,I-440/Exit 206,78,UNITED STATES,TENNESSEE,DAVIDSON,37209,E,36.15592,-86.82674,36.15886,-86.82191,0.354087347742339,1,N,1,61273,2,,6.0,40.0,2.0,1.0,40,114055,13642,2281,1,100,1,100,1,"LINESTRING (-86.82674 36.15592, -86.82635999999999 36.15605, -86.82583 36.15623, -86.82507 36.15645, -86.82452000000001 36.15661, -86.82407000000001 36.15675, -86.82366 36.15694, -86.82321 36.15721, -86.82304000000001 36.15733, -86.82277999999999 36.15756, -86.82256 36.15778, -86.82234 36.15807, -86.82221 36.15826, -86.82205 36.15858, -86.82191 36.15886)",1.0476190476190477,1.0909090909090908,1.0454545454545454,1.0454545454545454,1.0952380952380951,1.318181818181818,1.0909090909090908,1.1363636363636365,0.0,0.0,0.0,"-86.82674,36.15592","-86.82191,36.15886",3,1.05,"(61.55598, 3.819645, 155.61604499999999)",36.15739,-86.824325,"((-86.82674, 36.15592), (-86.82636, 36.15605), (-86.82583, 36.15623), (-86.82507, 36.15645), (-86.82452, 36.15661), (-86.82407, 36.15675), (-86.82366, 36.15694), (-86.82321, 36.15721), (-86.82304, 36.15733), (-86.82278, 36.15756), (-86.82256, 36.15778), (-86.82234, 36.15807), (-86.82221, 36.15826), (-86.82205, 36.15858), (-86.82191, 36.15886))"
121P04202,P1,I-40,I-40,1,TN-45/Exit 221,81,UNITED STATES,TENNESSEE,DAVIDSON,37076,E,36.16555,-86.61322,36.16693,-86.61101,0.155820158321112,1,N,1,61273,2,,8.0,40.0,2.0,1.0,40,131280,7876,2625,1,100,1,100,1,"LINESTRING (-86.61322 36.16555, -86.6131 36.16563, -86.61152 36.16661, -86.61100999999999 36.16693)",1.0,1.0,1.125,1.0,1.0,1.616666666666668,1.125,1.1111111111111112,246.0,18.26,68.21,"-86.61322,36.16555","-86.61101,36.16693",3,1.12,"(126.193635, 3.0574500000000002, 167.75557500000002)",36.16624,-86.61211499999999,"((-86.61322, 36.16555), (-86.6131, 36.16563), (-86.61152, 36.16661), (-86.61101, 36.16693))"
121P04207,P1,I-40,I-40,1,2nd Ave/Exit 210,79,UNITED STATES,TENNESSEE,DAVIDSON,37210,E,36.15149,-86.76844,36.15307,-86.76472,0.234459641548998,2,N,1,61273,2,,6.0,40.0,2.0,1.0,40,130410,7824,2608,1,100,1,100,1,"LINESTRING (-86.76844 36.15149, -86.76819999999999 36.15159, -86.76627999999999 36.15242, -86.76472 36.15307)",1.2352941176470589,1.411764705882353,1.478947368421054,1.411764705882353,1.411764705882353,2.264705882352941,3.4289473684210514,2.647058823529412,102.66,711.88,1811.56,"-86.76844,36.15149","-86.76472,36.15307",3,1.48,"(245.825355, 231.52725, 38.08935)",36.152280000000005,-86.76658,"((-86.76844, 36.15149), (-86.7682, 36.15159), (-86.76628, 36.15242), (-86.76472, 36.15307))"
121P04215,P1,I-24,I-24,1,TN-171/Old Hickory Blvd/Exit 62,83,UNITED STATES,TENNESSEE,DAVIDSON,37013,N,36.01187,-86.61747,36.0179,-86.62424,0.562856915596654,1,N,1,61273,2,,8.0,24.0,2.0,1.0,24,167410,18415,8370,1,100,1,100,1,"LINESTRING (-86.61747 36.01187, -86.61827 36.01259, -86.61891 36.01312, -86.61942000000001 36.01359, -86.62041000000001 36.01454, -86.62098 36.01507, -86.62175999999999 36.01577, -86.62299 36.0168, -86.62344 36.01718, -86.62424 36.0179)",1.0344827586206895,1.1612903225806452,1.1935483870967742,1.1,1.323333333333333,1.6033333333333342,2.0387096774193525,1.8,947.31,309.38,1645.78,"-86.61747,36.01187","-86.62424,36.0179",3,1.19,"(173.1858, 38.72124, 146.673195)",36.014885,-86.620855,"((-86.61747, 36.01187), (-86.61827, 36.01259), (-86.61891, 36.01312), (-86.61942, 36.01359), (-86.62041, 36.01454), (-86.62098, 36.01507), (-86.62176, 36.01577), (-86.62299, 36.0168), (-86.62344, 36.01718), (-86.62424, 36.0179))"
121P04247,P1,I-65,I-65,1,I-440/Exit 80,87,UNITED STATES,TENNESSEE,DAVIDSON,37204,N,36.11035,-86.77051,36.12201,-86.77316,0.839689438366892,2,N,1,61273,2,,6.0,65.0,2.0,1.0,65,151615,7915,4548,1,100,1,100,1,"LINESTRING (-86.77051 36.11035, -86.77106999999999 36.11108, -86.7711 36.11112, -86.77191999999999 36.11248, -86.77209000000001 36.11277, -86.77242 36.11342, -86.77262 36.11391, -86.77279 36.11443, -86.77296 36.11497, -86.77303999999999 36.11522, -86.77315 36.11557, -86.77325 36.11592, -86.77331 36.11612, -86.77336 36.11642, -86.77343 36.11685, -86.77347 36.11761, -86.77352 36.11816, -86.77354 36.11868, -86.77356 36.11906, -86.77356 36.11916, -86.77345 36.1202, -86.77330000000001 36.12123, -86.77325 36.12149, -86.77316 36.12201)",1.0444444444444445,1.1063829787234043,1.0851063829787233,1.0638297872340423,1.0888888888888888,1.5872340425531908,1.342553191489361,1.3297872340425532,0.0,222.43,736.77,"-86.77051,36.11035","-86.77316,36.12201",3,1.09,"(94.02691499999999, 0.69462, 165.903255)",36.11618,-86.77183500000001,"((-86.77051, 36.11035), (-86.77107, 36.11108), (-86.7711, 36.11112), (-86.77192, 36.11248), (-86.77209, 36.11277), (-86.77242, 36.11342), (-86.77262, 36.11391), (-86.77279, 36.11443), (-86.77296, 36.11497), (-86.77304, 36.11522), (-86.77315, 36.11557), (-86.77325, 36.11592), (-86.77331, 36.11612), (-86.77336, 36.11642), (-86.77343, 36.11685), (-86.77347, 36.11761), (-86.77352, 36.11816), (-86.77354, 36.11868), (-86.77356, 36.11906), (-86.77356, 36.11916), (-86.77345, 36.1202), (-86.7733, 36.12123), (-86.77325, 36.12149), (-86.77316, 36.12201))"
121N04504,P3,I-40,I-40,1,Dickson/Williamson County Line,112,UNITED STATES,TENNESSEE,DICKSON,37029,W,36.02365,-87.18801,36.02372,-87.1885,0.027800190161684,1,N,1,99999,2,,5.0,40.0,2.0,1.0,40,36110,11194,1083,1,78,1,78,1,"LINESTRING (-87.18801000000001 36.02365, -87.1885 36.02372)",1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,0.0,0.0,0.0,"-87.18801,36.02365","-87.1885,36.02372",3,1.0,"(12.847665, 7.599765, 134.633625)",36.023685,-87.188255,"((-87.18801, 36.02365), (-87.1885, 36.02372))"
113N14855,P1,I-269,I-269,1,TN-385/Bill Morris Pkwy,14844,UNITED STATES,TENNESSEE,FAYETTE,38017,S,35.0331,-89.64067,35.02553,-89.6437,0.558209457590448,2,N,1,56116,2,,4.0,269.0,2.0,1.0,269,6911,1717,335,1,100,0,0,0,"LINESTRING (-89.64067 35.0331, -89.64078000000001 35.03292, -89.64109000000001 35.0325, -89.64156 35.03186, -89.64183 35.03146, -89.64208000000001 35.03105, -89.64230000000001 35.03067, -89.64243999999999 35.03038, -89.6427 35.02985, -89.64288999999999 35.02948, -89.64309 35.02897, -89.64327 35.02839, -89.64337 35.028, -89.6435 35.02749, -89.64352 35.0274, -89.64357 35.02705, -89.64359 35.02678, -89.64363 35.02641, -89.64366 35.02619, -89.6437 35.02553)",1.0666666666666669,1.096774193548387,1.0793103448275867,1.0666666666666669,1.1666666666666667,1.3225806451612905,1.1879310344827585,1.1666666666666667,0.0,5.59,0.0,"-89.64067,35.0331","-89.6437,35.02553",4,1.08,"(89.28825, 1.1174099999999998, 164.80599)",35.029315,-89.642185,"((-89.64067, 35.0331), (-89.64078, 35.03292), (-89.64109, 35.0325), (-89.64156, 35.03186), (-89.64183, 35.03146), (-89.64208, 35.03105), (-89.6423, 35.03067), (-89.64244, 35.03038), (-89.6427, 35.02985), (-89.64289, 35.02948), (-89.64309, 35.02897), (-89.64327, 35.02839), (-89.64337, 35.028), (-89.6435, 35.02749), (-89.64352, 35.0274), (-89.64357, 35.02705), (-89.64359, 35.02678), (-89.64363, 35.02641), (-89.64366, 35.02619), (-89.6437, 35.02553))"
121-08658,P1,US-41,MURFREESBORO RD,1,Parthenon Pky/Nir Shreibman Blvd,531,UNITED STATES,TENNESSEE,DAVIDSON,37013,S,36.04222,-86.60599,36.02463,-86.58645,1.634108278490842,4,N,3,61273,2,,4.0,41.0,3.0,1.0,41,31670,2533,950,1,100,0,0,0,"LINESTRING (-86.60599000000001 36.04222, -86.60578 36.042, -86.60551 36.04173, -86.60538 36.04159, -86.60512 36.04135, -86.60505000000001 36.04129, -86.60493 36.04118, -86.60464 36.04092, -86.60445 36.04075, -86.60402000000001 36.04037, -86.60339999999999 36.03983, -86.60324 36.03969, -86.60290000000001 36.03939, -86.60274 36.03925, -86.6024 36.03895, -86.60223999999999 36.03881, -86.60156000000001 36.03821, -86.60129000000001 36.03797, -86.60109 36.0378, -86.59981000000001 36.03667, -86.5976 36.03472, -86.59686000000001 36.03407, -86.59611 36.03341, -86.59599 36.0333, -86.59564 36.03299, -86.59518 36.03259, -86.59466999999999 36.03213, -86.59448999999999 36.03197, -86.59416 36.03168, -86.59312 36.03076, -86.59223 36.02997, -86.59202999999999 36.02979, -86.59187 36.02964, -86.59107 36.02893, -86.59090999999999 36.02879, -86.59043 36.02835, -86.59022 36.02817, -86.59005000000001 36.02802, -86.58996999999999 36.02795, -86.58964 36.02765, -86.58938999999999 36.02734, -86.58924 36.02716, -86.58888 36.02682, -86.58882 36.02676, -86.58843 36.0264, -86.58802 36.02603, -86.58750000000001 36.02556, -86.58716 36.02525, -86.58710000000001 36.0252, -86.58698 36.02509, -86.58677 36.0249, -86.58645 36.02463)",1.2842391304347829,1.573205741626794,1.6616740088105728,1.593137254901961,2.14945652173913,3.053038674033131,3.345879120879121,2.675980392156862,2061.09,3461.46,6018.73,"-86.60599,36.04222","-86.58645,36.02463",3,1.66,"(239.70382500000002, 248.66529, 33.48813)",36.033425,-86.59622,"((-86.60599, 36.04222), (-86.60578, 36.042), (-86.60551, 36.04173), (-86.60538, 36.04159), (-86.60512, 36.04135), (-86.60505, 36.04129), (-86.60493, 36.04118), (-86.60464, 36.04092), (-86.60445, 36.04075), (-86.60402, 36.04037), (-86.6034, 36.03983), (-86.60324, 36.03969), (-86.6029, 36.03939), (-86.60274, 36.03925), (-86.6024, 36.03895), (-86.60224, 36.03881), (-86.60156, 36.03821), (-86.60129, 36.03797), (-86.60109, 36.0378), (-86.59981, 36.03667), (-86.5976, 36.03472), (-86.59686, 36.03407), (-86.59611, 36.03341), (-86.59599, 36.0333), (-86.59564, 36.03299), (-86.59518, 36.03259), (-86.59467, 36.03213), (-86.59449, 36.03197), (-86.59416, 36.03168), (-86.59312, 36.03076), (-86.59223, 36.02997), (-86.59203, 36.02979), (-86.59187, 36.02964), (-86.59107, 36.02893), (-86.59091, 36.02879), (-86.59043, 36.02835), (-86.59022, 36.02817), (-86.59005, 36.02802), (-86.58997, 36.02795), (-86.58964, 36.02765), (-86.58939, 36.02734), (-86.58924, 36.02716), (-86.58888, 36.02682), (-86.58882, 36.02676), (-86.58843, 36.0264), (-86.58802, 36.02603), (-86.5875, 36.02556), (-86.58716, 36.02525), (-86.5871, 36.0252), (-86.58698, 36.02509), (-86.58677, 36.0249), (-86.58645, 36.02463))"
121P04368,P1,US-27,US-27,1,Manning St/Riverside Ave,100,UNITED STATES,TENNESSEE,HAMILTON,37405,N,35.0647,-85.31828,35.06547,-85.31849,0.054503274192508,2,N,2,15832,2,,8.0,27.0,3.0,1.0,27,59620,1788,2981,1,100,0,0,1,"LINESTRING (-85.31828 35.0647, -85.31836 35.06501, -85.31849 35.06547)",1.0,1.0,1.0,1.0,1.25,1.25,1.25,1.25,1.12,0.0,0.0,"-85.31828,35.0647","-85.31849,35.06547",2,1.0,"(12.847665, 7.599765, 134.633625)",35.065084999999996,-85.318385,"((-85.31828, 35.0647), (-85.31836, 35.06501), (-85.31849, 35.06547))"
121P04373,P1,US-27,US-27,1,Mountain Creek Rd,100,UNITED STATES,TENNESSEE,HAMILTON,37415,N,35.15362,-85.2872,35.16208,-85.28389,0.615492176992303,2,N,2,15832,2,,4.0,27.0,3.0,1.0,27,24760,1099,495,1,100,0,0,0,"LINESTRING (-85.2872 35.15362, -85.28642000000001 35.15521, -85.28577 35.15651, -85.28522 35.15767, -85.28507 35.15802, -85.28471999999999 35.15891, -85.28454000000001 35.1595, -85.28439 35.16003, -85.28404 35.16147, -85.28389 35.16208)",1.0625,1.0625,1.064516129032258,1.0625,1.1470588235294117,1.1470588235294117,1.181818181818182,1.1470588235294117,0.96,0.0,0.0,"-85.2872,35.15362","-85.28389,35.16208",2,1.06,"(78.08355, 2.27001, 161.59197)",35.157849999999996,-85.285545,"((-85.2872, 35.15362), (-85.28642, 35.15521), (-85.28577, 35.15651), (-85.28522, 35.15767), (-85.28507, 35.15802), (-85.28472, 35.15891), (-85.28454, 35.1595), (-85.28439, 35.16003), (-85.28404, 35.16147), (-85.28389, 35.16208))"
121P04393,P1,I-440,I-440,1,Murphy Rd/Exit 1,102,UNITED STATES,TENNESSEE,DAVIDSON,37203,N,36.13973,-86.82273,36.14303,-86.82249,0.229493002119494,1,N,1,61273,2,,4.0,440.0,2.0,1.0,440,83050,4983,1661,1,100,1,100,1,"LINESTRING (-86.82273000000001 36.13973, -86.82274 36.13979, -86.82277999999999 36.14019, -86.82281999999999 36.14054, -86.82281 36.14096, -86.8228 36.14129, -86.82275 36.14172, -86.82254 36.14279, -86.82249 36.14303)",1.0,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.1428571428571428,1.7142857142857142,1.221428571428569,1.2857142857142858,0.0,247.95,211.85,"-86.82273,36.13973","-86.82249,36.14303",3,1.07,"(82.91325, 1.763325, 163.07556)",36.14138,-86.82261,"((-86.82273, 36.13973), (-86.82274, 36.13979), (-86.82278, 36.14019), (-86.82282, 36.14054), (-86.82281, 36.14096), (-86.8228, 36.14129), (-86.82275, 36.14172), (-86.82254, 36.14279), (-86.82249, 36.14303))"
121-04473,P1,I-65,I-65,1,TN-248/Peytonsville Rd/Exit 61,87,UNITED STATES,TENNESSEE,WILLIAMSON,37064,S,35.91067,-86.82484,35.86349,-86.83168,3.293458205512195,1,N,1,61273,2,,8.0,65.0,2.0,1.0,65,102140,10214,1021,1,100,1,100,1,"LINESTRING (-86.82483999999999 35.91067, -86.82492999999999 35.90995, -86.82498 35.90957, -86.82501999999999 35.90925, -86.82507 35.90888, -86.82512 35.90851, -86.82513 35.9084, -86.82514999999999 35.90828, -86.82518 35.90799, -86.82529 35.90736, -86.82544 35.90661, -86.82555000000001 35.90612, -86.82577999999999 35.90522, -86.8259 35.90476, -86.82603 35.90433, -86.82614 35.904, -86.82635999999999 35.90335, -86.82664 35.90263, -86.82711 35.90144, -86.82743000000001 35.90067, -86.82769 35.90001, -86.82794 35.89933, -86.82817 35.89865, -86.82831 35.89819, -86.82845 35.89773, -86.82853 35.8974, -86.82863 35.89702, -86.82875 35.89654, -86.82885 35.89606, -86.82896 35.89552, -86.82906 35.89498, -86.82914 35.89444, -86.8292 35.89405, -86.8293 35.89329, -86.82940000000001 35.89253, -86.82948 35.89201, -86.82955 35.89146, -86.82962000000001 35.89098, -86.82975999999999 35.88991, -86.82993999999999 35.88852, -86.82996 35.88836, -86.8302 35.88662, -86.83029000000001 35.88581, -86.83037 35.88498, -86.83038999999999 35.8847, -86.83044 35.88385, -86.83045 35.88376, -86.8305 35.88301, -86.83056999999999 35.88188, -86.83059 35.88148, -86.83068 35.87992, -86.83083000000001 35.87743, -86.83087999999999 35.87669, -86.83089 35.87654, -86.83105999999999 35.87375, -86.83107 35.87356, -86.83118 35.87177, -86.83134 35.8692, -86.83141999999999 35.86784, -86.83145 35.86739, -86.83148 35.86684, -86.83166 35.86413, -86.83168000000001 35.86349)",1.030674846625767,1.0602409638554218,1.030864197530864,1.0304878048780488,1.088235294117647,1.425595238095238,1.1111111111111112,1.1626506024096386,252.91,0.0,916.12,"-86.82484,35.91067","-86.83168,35.86349",3,1.03,"(47.484314999999995, 4.794765, 149.74313999999998)",35.88708,-86.82826,"((-86.82484, 35.91067), (-86.82493, 35.90995), (-86.82498, 35.90957), (-86.82502, 35.90925), (-86.82507, 35.90888), (-86.82512, 35.90851), (-86.82513, 35.9084), (-86.82515, 35.90828), (-86.82518, 35.90799), (-86.82529, 35.90736), (-86.82544, 35.90661), (-86.82555, 35.90612), (-86.82578, 35.90522), (-86.8259, 35.90476), (-86.82603, 35.90433), (-86.82614, 35.904), (-86.82636, 35.90335), (-86.82664, 35.90263), (-86.82711, 35.90144), (-86.82743, 35.90067), (-86.82769, 35.90001), (-86.82794, 35.89933), (-86.82817, 35.89865), (-86.82831, 35.89819), (-86.82845, 35.89773), (-86.82853, 35.8974), (-86.82863, 35.89702), (-86.82875, 35.89654), (-86.82885, 35.89606), (-86.82896, 35.89552), (-86.82906, 35.89498), (-86.82914, 35.89444), (-86.8292, 35.89405), (-86.8293, 35.89329), (-86.8294, 35.89253), (-86.82948, 35.89201), (-86.82955, 35.89146), (-86.82962, 35.89098), (-86.82976, 35.88991), (-86.82994, 35.88852), (-86.82996, 35.88836), (-86.8302, 35.88662), (-86.83029, 35.88581), (-86.83037, 35.88498), (-86.83039, 35.8847), (-86.83044, 35.88385), (-86.83045, 35.88376), (-86.8305, 35.88301), (-86.83057, 35.88188), (-86.83059, 35.88148), (-86.83068, 35.87992), (-86.83083, 35.87743), (-86.83088, 35.87669), (-86.83089, 35.87654), (-86.83106, 35.87375), (-86.83107, 35.87356), (-86.83118, 35.87177), (-86.83134, 35.8692), (-86.83142, 35.86784), (-86.83145, 35.86739), (-86.83148, 35.86684), (-86.83166, 35.86413), (-86.83168, 35.86349))"
121-04485,P1,I-40,I-40,1,Lower Brownsville Rd/Exit 74,112,UNITED STATES,TENNESSEE,MADISON,38301,W,35.64182,-88.91948,35.63307,-88.9497,1.801113208392709,1,N,1,42265,2,,4.0,40.0,2.0,1.0,40,35794,12052,2136,1,100,1,100,1,"LINESTRING (-88.91947999999999 35.64182, -88.92061 35.64151, -88.92134 35.6413, -88.9217 35.6412, -88.92269 35.64092, -88.92465 35.64035, -88.9273 35.63958, -88.92877 35.63915, -88.92963 35.6389, -88.92973000000001 35.63887, -88.93498 35.63734, -88.93797000000001 35.63647, -88.94063 35.6357, -88.9452 35.63438, -88.94711 35.63382, -88.94891 35.63329, -88.94938 35.63316, -88.94970000000001 35.63307)",1.0210526315789474,1.0416666666666667,1.0319148936170213,1.0315789473684212,1.0625,1.345360824742268,1.154639175257732,1.1237113402061856,0.0,167.92,7.25,"-88.91948,35.64182","-88.9497,35.63307",4,1.03,"(49.31037, 4.680269999999999, 150.53415)",35.637445,-88.93459,"((-88.91948, 35.64182), (-88.92061, 35.64151), (-88.92134, 35.6413), (-88.9217, 35.6412), (-88.92269, 35.64092), (-88.92465, 35.64035), (-88.9273, 35.63958), (-88.92877, 35.63915), (-88.92963, 35.6389), (-88.92973, 35.63887), (-88.93498, 35.63734), (-88.93797, 35.63647), (-88.94063, 35.6357), (-88.9452, 35.63438), (-88.94711, 35.63382), (-88.94891, 35.63329), (-88.94938, 35.63316), (-88.9497, 35.63307))"
121N04132,P1,I-40,I-40,1,Papermill Dr/Exit 383,69,UNITED STATES,TENNESSEE,KNOX,37909,W,35.94602,-83.99629,35.94131,-84.00339,0.515145087247185,1,N,1,45640,2,,8.0,40.0,2.0,1.0,40,212367,19113,4247,1,100,1,100,1,"LINESTRING (-83.99629 35.94602, -83.99696 35.94553, -83.99739 35.9452, -83.99781 35.94485, -83.9986 35.94421, -83.99924 35.94372, -83.99972 35.94338, -84.00038000000001 35.94295, -84.00084 35.94267, -84.00136999999999 35.94237, -84.00158999999999 35.94226, -84.00339 35.94131)",1.03,1.03,1.07,1.03,1.103448275862069,1.3275862068965518,1.7999999999999976,1.325862068965515,73.5,446.28,1064.92,"-83.99629,35.94602","-84.00339,35.94131",1,1.07,"(81.30828, 1.93188, 162.5982)",35.943664999999996,-83.99984,"((-83.99629, 35.94602), (-83.99696, 35.94553), (-83.99739, 35.9452), (-83.99781, 35.94485), (-83.9986, 35.94421), (-83.99924, 35.94372), (-83.99972, 35.94338), (-84.00038, 35.94295), (-84.00084, 35.94267), (-84.00137, 35.94237), (-84.00159, 35.94226), (-84.00339, 35.94131))"
121N04171,P1,I-75,I-75,1,Hamilton Pl Blvd,75,UNITED STATES,TENNESSEE,HAMILTON,37421,S,35.0375,-85.16151,35.03638,-85.16267,0.10146399159595,1,N,1,15832,2,,6.0,75.0,2.0,1.0,75,84940,9343,2548,1,100,1,100,1,"LINESTRING (-85.16151000000001 35.0375, -85.16184 35.03719, -85.16242 35.03664, -85.16267000000001 35.03638)",1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,6.5,1.3333333333333333,1.3333333333333333,19.92,412.41,16.2,"-85.16151,35.0375","-85.16267,35.03638",2,1.17,"(155.72008499999998, 23.00202, 158.08750500000002)",35.03694,-85.16209,"((-85.16151, 35.0375), (-85.16184, 35.03719), (-85.16242, 35.03664), (-85.16267, 35.03638))"
121N04243,P3,TN-386,VIETNAM VETERANS BLVD,1,Davidson/Sumner County Line,86,UNITED STATES,TENNESSEE,DAVIDSON,37115,W,36.31232,-86.67265,36.31227,-86.67487,0.123624238776,3,N,2,61273,2,,4.0,386.0,4.0,1.0,386,81290,1625,812,1,100,0,0,0,"LINESTRING (-86.67265 36.31232, -86.67487 36.31227)",1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.6,1.4285714285714286,1.5714285714285714,0.0,24.81,15.08,"-86.67265,36.31232","-86.67487,36.31227",3,1.14,"(139.270035, 9.93327, 164.98755)",36.312295,-86.67376,"((-86.67265, 36.31232), (-86.67487, 36.31227))"
121+04147,P1,I-40,I-40,1,17th St/Exit 387,70,UNITED STATES,TENNESSEE,KNOX,37921,E,35.9636,-83.94773,35.96318,-83.94539,0.134114821612124,1,N,1,45640,2,1.0,6.0,40.0,2.0,1.0,40,157490,17323,3149,1,100,1,100,1,"LINESTRING (-83.94773000000001 35.9636, -83.94705 35.96351, -83.94671 35.96345, -83.94589000000001 35.96328, -83.94580000000001 35.96326, -83.94556 35.96321, -83.94539 35.96318)",1.0,1.13,1.13,1.13,1.125,1.25,2.125,1.25,3.76,101.56,195.7,"-83.94773,35.9636","-83.94539,35.96318",1,1.13,"(129.14577, 4.164915, 167.33150999999998)",35.963390000000004,-83.94656,"((-83.94773, 35.9636), (-83.94705, 35.96351), (-83.94671, 35.96345), (-83.94589, 35.96328), (-83.9458, 35.96326), (-83.94556, 35.96321), (-83.94539, 35.96318))"
